Region/Country/Area,,Year,Series,Value
156,China,2021,Domestic general government health expenditure (% of total government expenditure),8.9
170,Colombia,2005,Current health expenditure (% of GDP),6.1
170,Colombia,2010,Current health expenditure (% of GDP),7.1
170,Colombia,2015,Current health expenditure (% of GDP),7.5
170,Colombia,2019,Current health expenditure (% of GDP),7.8
170,Colombia,2020,Current health expenditure (% of GDP),8.7
170,Colombia,2021,Current health expenditure (% of GDP),9
170,Colombia,2005,Domestic general government health expenditure (% of total government expenditure),16.8
170,Colombia,2010,Domestic general government health expenditure (% of total government expenditure),16.8
170,Colombia,2015,Domestic general government health expenditure (% of total government expenditure),17
170,Colombia,2019,Domestic general government health expenditure (% of total government expenditure),16.5
170,Colombia,2020,Domestic general government health expenditure (% of total government expenditure),18.5
170,Colombia,2021,Domestic general government health expenditure (% of total government expenditure),19
174,Comoros,2005,Current health expenditure (% of GDP),6.1
174,Comoros,2010,Current health expenditure (% of GDP),5
174,Comoros,2015,Current health expenditure (% of GDP),4.6
174,Comoros,2019,Current health expenditure (% of GDP),5.2
174,Comoros,2020,Current health expenditure (% of GDP),5.9
174,Comoros,2021,Current health expenditure (% of GDP),6.3
174,Comoros,2005,Domestic general government health expenditure (% of total government expenditure),5.9
174,Comoros,2010,Domestic general government health expenditure (% of total government expenditure),2.8
174,Comoros,2015,Domestic general government health expenditure (% of total government expenditure),2.4
174,Comoros,2019,Domestic general government health expenditure (% of total government expenditure),4.1
174,Comoros,2020,Domestic general government health expenditure (% of total government expenditure),6.9
174,Comoros,2021,Domestic general government health expenditure (% of total government expenditure),4.7
178,Congo,2005,Current health expenditure (% of GDP),1.7
178,Congo,2010,Current health expenditure (% of GDP),1.9
178,Congo,2015,Current health expenditure (% of GDP),2.5
178,Congo,2019,Current health expenditure (% of GDP),2.5
178,Congo,2020,Current health expenditure (% of GDP),4.4
178,Congo,2021,Current health expenditure (% of GDP),3.9
178,Congo,2005,Domestic general government health expenditure (% of total government expenditure),2
178,Congo,2010,Domestic general government health expenditure (% of total government expenditure),3.6
178,Congo,2015,Domestic general government health expenditure (% of total government expenditure),2.7
178,Congo,2019,Domestic general government health expenditure (% of total government expenditure),5.1
178,Congo,2020,Domestic general government health expenditure (% of total government expenditure),8.2
178,Congo,2021,Domestic general government health expenditure (% of total government expenditure),8.2
184,Cook Islands,2005,Current health expenditure (% of GDP),3.9
184,Cook Islands,2010,Current health expenditure (% of GDP),3.6
184,Cook Islands,2015,Current health expenditure (% of GDP),2.9
184,Cook Islands,2019,Current health expenditure (% of GDP),2.8
184,Cook Islands,2020,Current health expenditure (% of GDP),3.6
184,Cook Islands,2021,Current health expenditure (% of GDP),3.8
184,Cook Islands,2005,Domestic general government health expenditure (% of total government expenditure),9.6
184,Cook Islands,2010,Domestic general government health expenditure (% of total government expenditure),9.5
184,Cook Islands,2015,Domestic general government health expenditure (% of total government expenditure),7.2
184,Cook Islands,2019,Domestic general government health expenditure (% of total government expenditure),8.2
184,Cook Islands,2020,Domestic general government health expenditure (% of total government expenditure),7.1
184,Cook Islands,2021,Domestic general government health expenditure (% of total government expenditure),7.8
188,Costa Rica,2005,Current health expenditure (% of GDP),6.7
188,Costa Rica,2010,Current health expenditure (% of GDP),8
188,Costa Rica,2015,Current health expenditure (% of GDP),7.6
188,Costa Rica,2019,Current health expenditure (% of GDP),7.2
188,Costa Rica,2020,Current health expenditure (% of GDP),7.8
188,Costa Rica,2021,Current health expenditure (% of GDP),7.6
188,Costa Rica,2005,Domestic general government health expenditure (% of total government expenditure),25.7
188,Costa Rica,2010,Domestic general government health expenditure (% of total government expenditure),31.7
188,Costa Rica,2015,Domestic general government health expenditure (% of total government expenditure),29.5
188,Costa Rica,2019,Domestic general government health expenditure (% of total government expenditure),24.1
188,Costa Rica,2020,Domestic general government health expenditure (% of total government expenditure),25.2
188,Costa Rica,2021,Domestic general government health expenditure (% of total government expenditure),25.4
384,Côte d’Ivoire,2005,Current health expenditure (% of GDP),5
384,Côte d’Ivoire,2010,Current health expenditure (% of GDP),4.4
384,Côte d’Ivoire,2015,Current health expenditure (% of GDP),3.2
384,Côte d’Ivoire,2019,Current health expenditure (% of GDP),3.2
384,Côte d’Ivoire,2020,Current health expenditure (% of GDP),3.6
384,Côte d’Ivoire,2021,Current health expenditure (% of GDP),3.1
384,Côte d’Ivoire,2005,Domestic general government health expenditure (% of total government expenditure),3.9
384,Côte d’Ivoire,2010,Domestic general government health expenditure (% of total government expenditure),4.1
384,Côte d’Ivoire,2015,Domestic general government health expenditure (% of total government expenditure),4.9
384,Côte d’Ivoire,2019,Domestic general government health expenditure (% of total government expenditure),5.7
384,Côte d’Ivoire,2020,Domestic general government health expenditure (% of total government expenditure),6.7
384,Côte d’Ivoire,2021,Domestic general government health expenditure (% of total government expenditure),5.1
191,Croatia,2005,Current health expenditure (% of GDP),6.8
191,Croatia,2010,Current health expenditure (% of GDP),8
191,Croatia,2015,Current health expenditure (% of GDP),6.7
191,Croatia,2019,Current health expenditure (% of GDP),6.8
191,Croatia,2020,Current health expenditure (% of GDP),7.7
191,Croatia,2021,Current health expenditure (% of GDP),8.1
191,Croatia,2005,Domestic general government health expenditure (% of total government expenditure),12.8
191,Croatia,2010,Domestic general government health expenditure (% of total government expenditure),13.7
191,Croatia,2015,Domestic general government health expenditure (% of total government expenditure),11.7
191,Croatia,2019,Domestic general government health expenditure (% of total government expenditure),12
191,Croatia,2020,Domestic general government health expenditure (% of total government expenditure),11.7
191,Croatia,2021,Domestic general government health expenditure (% of total government expenditure),14
192,Cuba,2005,Current health expenditure (% of GDP),8.8
192,Cuba,2010,Current health expenditure (% of GDP),10.7
192,Cuba,2015,Current health expenditure (% of GDP),12.8
192,Cuba,2019,Current health expenditure (% of GDP),11.1
192,Cuba,2020,Current health expenditure (% of GDP),12.5
192,Cuba,2021,Current health expenditure (% of GDP),13.8
192,Cuba,2005,Domestic general government health expenditure (% of total government expenditure),11.7
192,Cuba,2010,Domestic general government health expenditure (% of total government expenditure),13.9
192,Cuba,2015,Domestic general government health expenditure (% of total government expenditure),18.2
192,Cuba,2019,Domestic general government health expenditure (% of total government expenditure),15.5
192,Cuba,2020,Domestic general government health expenditure (% of total government expenditure),16.4
192,Cuba,2021,Domestic general government health expenditure (% of total government expenditure),21.5
196,Cyprus,2005,Current health expenditure (% of GDP),5.4
196,Cyprus,2010,Current health expenditure (% of GDP),6.5
196,Cyprus,2015,Current health expenditure (% of GDP),6.8
196,Cyprus,2019,Current health expenditure (% of GDP),7.1
196,Cyprus,2020,Current health expenditure (% of GDP),8.4
196,Cyprus,2021,Current health expenditure (% of GDP),9.4
196,Cyprus,2005,Domestic general government health expenditure (% of total government expenditure),5.7
