Region/Country/Area,,Year,Series,Value
51,Armenia,2015,"Theft at the national level, rate per 100,000 population",186.4
51,Armenia,2015,"Total Sexual Violence at the national level, rate per 100,000",4.2
51,Armenia,2018,"Intentional homicide rates per 100,000",1.8
51,Armenia,2018,"Percentage of male and female intentional homicide victims, Male",3
51,Armenia,2018,"Percentage of male and female intentional homicide victims, Female",0.7
51,Armenia,2018,"Assault rate per 100,000 population",6.3
51,Armenia,2018,"Kidnapping at the national level, rate per 100,000",1.9
51,Armenia,2018,"Theft at the national level, rate per 100,000 population",250.2
51,Armenia,2018,"Total Sexual Violence at the national level, rate per 100,000",3
51,Armenia,2019,"Intentional homicide rates per 100,000",2.6
51,Armenia,2019,"Percentage of male and female intentional homicide victims, Male",4.9
51,Armenia,2019,"Percentage of male and female intentional homicide victims, Female",0.6
51,Armenia,2019,"Assault rate per 100,000 population",7.4
51,Armenia,2019,"Kidnapping at the national level, rate per 100,000",1.5
51,Armenia,2019,"Total Sexual Violence at the national level, rate per 100,000",3.7
51,Armenia,2021,"Intentional homicide rates per 100,000",2.2
51,Armenia,2021,"Percentage of male and female intentional homicide victims, Male",3.7
51,Armenia,2021,"Percentage of male and female intentional homicide victims, Female",0.9
533,Aruba,2005,"Intentional homicide rates per 100,000",6.4
533,Aruba,2005,"Percentage of male and female intentional homicide victims, Male",11.1
533,Aruba,2005,"Percentage of male and female intentional homicide victims, Female",2
533,Aruba,2010,"Intentional homicide rates per 100,000",4
533,Aruba,2010,"Percentage of male and female intentional homicide victims, Male",8.4
533,Aruba,2010,"Percentage of male and female intentional homicide victims, Female",0
533,Aruba,2014,"Intentional homicide rates per 100,000",1.9
533,Aruba,2014,"Percentage of male and female intentional homicide victims, Male",4.1
533,Aruba,2014,"Percentage of male and female intentional homicide victims, Female",0
36,Australia,2005,"Intentional homicide rates per 100,000",1.3
36,Australia,2005,"Percentage of male and female intentional homicide victims, Male",1.6
36,Australia,2005,"Percentage of male and female intentional homicide victims, Female",0.9
36,Australia,2005,"Theft at the national level, rate per 100,000 population","2,569.60"
36,Australia,2010,"Intentional homicide rates per 100,000",1
36,Australia,2010,"Percentage of male and female intentional homicide victims, Male",1.2
36,Australia,2010,"Percentage of male and female intentional homicide victims, Female",0.9
36,Australia,2010,"Assault rate per 100,000 population",311.8
36,Australia,2010,"Kidnapping at the national level, rate per 100,000",2.8
36,Australia,2010,"Theft at the national level, rate per 100,000 population","2,167.50"
36,Australia,2010,"Total Sexual Violence at the national level, rate per 100,000",85.7
36,Australia,2015,"Intentional homicide rates per 100,000",1
36,Australia,2015,"Percentage of male and female intentional homicide victims, Male",1.3
36,Australia,2015,"Percentage of male and female intentional homicide victims, Female",0.7
36,Australia,2015,"Assault rate per 100,000 population",285.5
36,Australia,2015,"Kidnapping at the national level, rate per 100,000",2.2
36,Australia,2015,"Theft at the national level, rate per 100,000 population","2,355.90"
36,Australia,2015,"Total Sexual Violence at the national level, rate per 100,000",92.1
36,Australia,2022,"Intentional homicide rates per 100,000",0.8
36,Australia,2022,"Percentage of male and female intentional homicide victims, Male",1.2
36,Australia,2022,"Percentage of male and female intentional homicide victims, Female",0.5
36,Australia,2022,"Assault rate per 100,000 population",288.9
36,Australia,2022,"Kidnapping at the national level, rate per 100,000",1.9
36,Australia,2022,"Theft at the national level, rate per 100,000 population","2,027.60"
36,Australia,2022,"Total Sexual Violence at the national level, rate per 100,000",122.8
40,Austria,2005,"Intentional homicide rates per 100,000",0.7
40,Austria,2005,"Percentage of male and female intentional homicide victims, Male",0.7
40,Austria,2005,"Percentage of male and female intentional homicide victims, Female",0.6
40,Austria,2005,"Assault rate per 100,000 population",43.9
40,Austria,2005,"Kidnapping at the national level, rate per 100,000",0.1
40,Austria,2005,"Theft at the national level, rate per 100,000 population","2,151.70"
40,Austria,2005,"Total Sexual Violence at the national level, rate per 100,000",20.3
40,Austria,2010,"Intentional homicide rates per 100,000",0.7
40,Austria,2010,"Percentage of male and female intentional homicide victims, Male",0.7
40,Austria,2010,"Percentage of male and female intentional homicide victims, Female",0.8
40,Austria,2010,"Assault rate per 100,000 population",43.1
40,Austria,2010,"Kidnapping at the national level, rate per 100,000",0.1
40,Austria,2010,"Theft at the national level, rate per 100,000 population","1,863.70"
40,Austria,2010,"Total Sexual Violence at the national level, rate per 100,000",39.5
40,Austria,2015,"Intentional homicide rates per 100,000",0.5
40,Austria,2015,"Percentage of male and female intentional homicide victims, Male",0.6
40,Austria,2015,"Percentage of male and female intentional homicide victims, Female",0.4
40,Austria,2015,"Assault rate per 100,000 population",40
40,Austria,2015,"Kidnapping at the national level, rate per 100,000",0
40,Austria,2015,"Theft at the national level, rate per 100,000 population","1,622.90"
40,Austria,2015,"Total Sexual Violence at the national level, rate per 100,000",40.3
40,Austria,2022,"Intentional homicide rates per 100,000",0.9
40,Austria,2022,"Percentage of male and female intentional homicide victims, Male",0.9
40,Austria,2022,"Percentage of male and female intentional homicide victims, Female",0.9
40,Austria,2022,"Assault rate per 100,000 population",48.4
40,Austria,2022,"Kidnapping at the national level, rate per 100,000",0.1
40,Austria,2022,"Theft at the national level, rate per 100,000 population","1,086.60"
40,Austria,2022,"Total Sexual Violence at the national level, rate per 100,000",55.6
31,Azerbaijan,2002,"Intentional homicide rates per 100,000",2.5
31,Azerbaijan,2005,"Assault rate per 100,000 population",1.9
31,Azerbaijan,2005,"Kidnapping at the national level, rate per 100,000",0.3
31,Azerbaijan,2005,"Theft at the national level, rate per 100,000 population",24.8
31,Azerbaijan,2010,"Intentional homicide rates per 100,000",2.2
31,Azerbaijan,2010,"Percentage of male and female intentional homicide victims, Male",3.2
31,Azerbaijan,2010,"Percentage of male and female intentional homicide victims, Female",1.3
31,Azerbaijan,2010,"Assault rate per 100,000 population",1.9
31,Azerbaijan,2010,"Kidnapping at the national level, rate per 100,000",0
31,Azerbaijan,2010,"Theft at the national level, rate per 100,000 population",41.9
31,Azerbaijan,2010,"Total Sexual Violence at the national level, rate per 100,000",2.2
31,Azerbaijan,2014,"Intentional homicide rates per 100,000",2.4
31,Azerbaijan,2014,"Percentage of male and female intentional homicide victims, Male",3.1
31,Azerbaijan,2014,"Percentage of male and female intentional homicide victims, Female",1.8
31,Azerbaijan,2014,"Assault rate per 100,000 population",1.6
31,Azerbaijan,2014,"Kidnapping at the national level, rate per 100,000",0
31,Azerbaijan,2014,"Theft at the national level, rate per 100,000 population",60.2
31,Azerbaijan,2014,"Total Sexual Violence at the national level, rate per 100,000",2.2
31,Azerbaijan,2015,"Intentional homicide rates per 100,000",2.1
31,Azerbaijan,2015,"Percentage of male and female intentional homicide victims, Male",2.9
31,Azerbaijan,2015,"Percentage of male and female intentional homicide victims, Female",1.4
31,Azerbaijan,2020,"Intentional homicide rates per 100,000",2.2
31,Azerbaijan,2020,"Percentage of male and female intentional homicide victims, Male",3
31,Azerbaijan,2020,"Percentage of male and female intentional homicide victims, Female",1.5
31,Azerbaijan,2020,"Assault rate per 100,000 population",3.1
31,Azerbaijan,2020,"Kidnapping at the national level, rate per 100,000",0
31,Azerbaijan,2020,"Theft at the national level, rate per 100,000 population",18.3
31,Azerbaijan,2020,"Total Sexual Violence at the national level, rate per 100,000",0.6
31,Azerbaijan,2021,"Intentional homicide rates per 100,000",1.9
31,Azerbaijan,2021,"Percentage of male and female intentional homicide victims, Male",2.5
31,Azerbaijan,2021,"Percentage of male and female intentional homicide victims, Female",1.3
31,Azerbaijan,2021,"Assault rate per 100,000 population",3.2
31,Azerbaijan,2021,"Kidnapping at the national level, rate per 100,000",0.1
31,Azerbaijan,2021,"Total Sexual Violence at the national level, rate per 100,000",0.7
31,Azerbaijan,2022,"Intentional homicide rates per 100,000",2.4
44,Bahamas,2005,"Intentional homicide rates per 100,000",15
44,Bahamas,2005,"Percentage of male and female intentional homicide victims, Male",26
44,Bahamas,2005,"Percentage of male and female intentional homicide victims, Female",4.5
44,Bahamas,2005,"Kidnapping at the national level, rate per 100,000",6.9
44,Bahamas,2005,"Theft at the national level, rate per 100,000 population",416.9
44,Bahamas,2005,"Total Sexual Violence at the national level, rate per 100,000",126.2
44,Bahamas,2010,"Intentional homicide rates per 100,000",25.2
44,Bahamas,2010,"Percentage of male and female intentional homicide victims, Male",44.9
44,Bahamas,2010,"Percentage of male and female intentional homicide victims, Female",6.7
44,Bahamas,2010,"Assault rate per 100,000 population",820.6
44,Bahamas,2010,"Kidnapping at the national level, rate per 100,000",4.8
44,Bahamas,2010,"Theft at the national level, rate per 100,000 population",527.5
44,Bahamas,2010,"Total Sexual Violence at the national level, rate per 100,000",82.8
44,Bahamas,2012,"Intentional homicide rates per 100,000",28.8
44,Bahamas,2012,"Percentage of male and female intentional homicide victims, Male",54.3
44,Bahamas,2012,"Percentage of male and female intentional homicide victims, Female",5.1
44,Bahamas,2012,"Assault rate per 100,000 population",819.8
44,Bahamas,2012,"Kidnapping at the national level, rate per 100,000",7.3
44,Bahamas,2012,"Theft at the national level, rate per 100,000 population",519.6
44,Bahamas,2012,"Total Sexual Violence at the national level, rate per 100,000",78.3
44,Bahamas,2015,"Intentional homicide rates per 100,000",37.2
44,Bahamas,2015,"Percentage of male and female intentional homicide victims, Male",68.8
44,Bahamas,2015,"Percentage of male and female intentional homicide victims, Female",7.8
44,Bahamas,2015,"Assault rate per 100,000 population","1,161.70"
44,Bahamas,2015,"Kidnapping at the national level, rate per 100,000",5.1
44,Bahamas,2015,"Total Sexual Violence at the national level, rate per 100,000",76.9
44,Bahamas,2022,"Intentional homicide rates per 100,000",31.2
