Region/Country/Area,,Year,Series,Value
39,Southern Europe,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",93.3
39,Southern Europe,2010,"Safely managed drinking water sources, total (Proportion of population with access)",95.7
39,Southern Europe,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",68.7
39,Southern Europe,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",48.6
39,Southern Europe,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",69.6
39,Southern Europe,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",96.3
39,Southern Europe,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",92.6
39,Southern Europe,2015,"Safely managed drinking water sources, total (Proportion of population with access)",95.2
39,Southern Europe,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",71.8
39,Southern Europe,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",52.2
39,Southern Europe,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",72.4
39,Southern Europe,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",95.8
39,Southern Europe,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",91.8
39,Southern Europe,2022,"Safely managed drinking water sources, total (Proportion of population with access)",94.7
39,Southern Europe,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",74.7
39,Southern Europe,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",59.6
39,Southern Europe,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",75.3
155,Western Europe,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",99.1
155,Western Europe,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",99.2
155,Western Europe,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.2
155,Western Europe,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",97.9
155,Western Europe,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",83.7
155,Western Europe,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",97
155,Western Europe,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",99.5
155,Western Europe,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",99.2
155,Western Europe,2015,"Safely managed drinking water sources, total (Proportion of population with access)",99.4
155,Western Europe,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",98.1
155,Western Europe,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",84
155,Western Europe,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",97.3
155,Western Europe,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",100
155,Western Europe,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",99.2
155,Western Europe,2022,"Safely managed drinking water sources, total (Proportion of population with access)",99.8
155,Western Europe,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",98.3
155,Western Europe,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",84.2
155,Western Europe,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",97.5
9,Oceania,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",96.8
9,Oceania,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",82.9
9,Oceania,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",29.3
9,Oceania,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",72.8
9,Oceania,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",97.8
9,Oceania,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",83.8
9,Oceania,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",28.5
9,Oceania,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",72.6
9,Oceania,2018,"Safely managed drinking water sources, urban (Proportion of population with access)",97.7
9,Oceania,2018,"Safely managed sanitation facilities, urban (Proportion of population with access)",84.4
9,Oceania,2018,"Safely managed sanitation facilities, rural (Proportion of population with access)",28.2
9,Oceania,2018,"Safely managed sanitation facilities, total (Proportion of population with access)",72.6
9,Oceania,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",97.5
9,Oceania,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",85.1
9,Oceania,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",72.8
53,Australia and New Zealand,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",99.5
53,Australia and New Zealand,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",94.6
53,Australia and New Zealand,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",99.7
53,Australia and New Zealand,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",95.1
53,Australia and New Zealand,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",99.5
53,Australia and New Zealand,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",95.8
54,Melanesia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",48.8
54,Melanesia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",35.5
54,Melanesia,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",48.8
54,Melanesia,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",35.2
