Region/Country/Area,,Year,Series,Value
30,Eastern Asia,2010,Life expectancy at birth for both sexes (years),76.7
30,Eastern Asia,2010,Life expectancy at birth for males (years),73.9
30,Eastern Asia,2010,Life expectancy at birth for females (years),79.5
30,Eastern Asia,2015,Population annual rate of increase (percent),0.5
30,Eastern Asia,2015,Total fertility rate (children per women),1.6
30,Eastern Asia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",10.4
30,Eastern Asia,2015,"Maternal mortality ratio (deaths per 100,000 population)",26
30,Eastern Asia,2015,Life expectancy at birth for both sexes (years),78
30,Eastern Asia,2015,Life expectancy at birth for males (years),75.2
30,Eastern Asia,2015,Life expectancy at birth for females (years),80.9
30,Eastern Asia,2020,Population annual rate of increase (percent),0.1
30,Eastern Asia,2020,Total fertility rate (children per women),1.2
30,Eastern Asia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",7.4
30,Eastern Asia,2020,"Maternal mortality ratio (deaths per 100,000 population)",24
30,Eastern Asia,2020,Life expectancy at birth for both sexes (years),78.9
30,Eastern Asia,2020,Life expectancy at birth for males (years),76
30,Eastern Asia,2020,Life expectancy at birth for females (years),82
30,Eastern Asia,2024,Population annual rate of increase (percent),-0.2
30,Eastern Asia,2024,Total fertility rate (children per women),1
30,Eastern Asia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",7.7
30,Eastern Asia,2024,Life expectancy at birth for both sexes (years),79
30,Eastern Asia,2024,Life expectancy at birth for males (years),76.1
30,Eastern Asia,2024,Life expectancy at birth for females (years),82
62,South-central Asia,2010,Population annual rate of increase (percent),1.5
62,South-central Asia,2010,Total fertility rate (children per women),2.8
62,South-central Asia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",59.9
62,South-central Asia,2010,"Maternal mortality ratio (deaths per 100,000 population)",210
62,South-central Asia,2010,Life expectancy at birth for both sexes (years),67.1
62,South-central Asia,2010,Life expectancy at birth for males (years),65.4
62,South-central Asia,2010,Life expectancy at birth for females (years),69
62,South-central Asia,2015,Population annual rate of increase (percent),1.2
62,South-central Asia,2015,Total fertility rate (children per women),2.5
62,South-central Asia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",47.2
62,South-central Asia,2015,"Maternal mortality ratio (deaths per 100,000 population)",160
62,South-central Asia,2015,Life expectancy at birth for both sexes (years),69.1
62,South-central Asia,2015,Life expectancy at birth for males (years),67.4
62,South-central Asia,2015,Life expectancy at birth for females (years),71
62,South-central Asia,2020,Population annual rate of increase (percent),1.1
62,South-central Asia,2020,Total fertility rate (children per women),2.3
62,South-central Asia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",37.6
62,South-central Asia,2020,"Maternal mortality ratio (deaths per 100,000 population)",129
62,South-central Asia,2020,Life expectancy at birth for both sexes (years),69.7
62,South-central Asia,2020,Life expectancy at birth for males (years),67.8
62,South-central Asia,2020,Life expectancy at birth for females (years),71.8
62,South-central Asia,2024,Population annual rate of increase (percent),1.1
62,South-central Asia,2024,Total fertility rate (children per women),2.2
62,South-central Asia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",32.5
62,South-central Asia,2024,Life expectancy at birth for both sexes (years),72
62,South-central Asia,2024,Life expectancy at birth for males (years),70.3
62,South-central Asia,2024,Life expectancy at birth for females (years),73.9
35,South-eastern Asia,2010,Population annual rate of increase (percent),1.3
35,South-eastern Asia,2010,Total fertility rate (children per women),2.4
35,South-eastern Asia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",32.2
35,South-eastern Asia,2010,"Maternal mortality ratio (deaths per 100,000 population)",168
35,South-eastern Asia,2010,Life expectancy at birth for both sexes (years),69.8
35,South-eastern Asia,2010,Life expectancy at birth for males (years),67.1
35,South-eastern Asia,2010,Life expectancy at birth for females (years),72.6
35,South-eastern Asia,2015,Population annual rate of increase (percent),1.1
35,South-eastern Asia,2015,Total fertility rate (children per women),2.3
35,South-eastern Asia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",27.4
35,South-eastern Asia,2015,"Maternal mortality ratio (deaths per 100,000 population)",148
35,South-eastern Asia,2015,Life expectancy at birth for both sexes (years),70.9
35,South-eastern Asia,2015,Life expectancy at birth for males (years),68.1
35,South-eastern Asia,2015,Life expectancy at birth for females (years),73.9
35,South-eastern Asia,2020,Population annual rate of increase (percent),0.8
35,South-eastern Asia,2020,Total fertility rate (children per women),2
35,South-eastern Asia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",24.3
35,South-eastern Asia,2020,"Maternal mortality ratio (deaths per 100,000 population)",134
35,South-eastern Asia,2020,Life expectancy at birth for both sexes (years),71.1
35,South-eastern Asia,2020,Life expectancy at birth for males (years),68.1
35,South-eastern Asia,2020,Life expectancy at birth for females (years),74.2
35,South-eastern Asia,2024,Population annual rate of increase (percent),0.7
35,South-eastern Asia,2024,Total fertility rate (children per women),1.9
35,South-eastern Asia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",22.1
35,South-eastern Asia,2024,Life expectancy at birth for both sexes (years),72.3
35,South-eastern Asia,2024,Life expectancy at birth for males (years),69.3
35,South-eastern Asia,2024,Life expectancy at birth for females (years),75.3
34,Southern Asia,2010,Population annual rate of increase (percent),1.5
34,Southern Asia,2010,Total fertility rate (children per women),2.8
34,Southern Asia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",61
34,Southern Asia,2010,"Maternal mortality ratio (deaths per 100,000 population)",217
34,Southern Asia,2010,Life expectancy at birth for both sexes (years),67.1
34,Southern Asia,2010,Life expectancy at birth for males (years),65.4
34,Southern Asia,2010,Life expectancy at birth for females (years),68.9
34,Southern Asia,2015,Population annual rate of increase (percent),1.2
34,Southern Asia,2015,Total fertility rate (children per women),2.5
34,Southern Asia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",48.3
34,Southern Asia,2015,"Maternal mortality ratio (deaths per 100,000 population)",166
34,Southern Asia,2015,Life expectancy at birth for both sexes (years),69.1
34,Southern Asia,2015,Life expectancy at birth for males (years),67.4
34,Southern Asia,2015,Life expectancy at birth for females (years),70.9
34,Southern Asia,2020,Population annual rate of increase (percent),1.1
34,Southern Asia,2020,Total fertility rate (children per women),2.3
34,Southern Asia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",38.5
34,Southern Asia,2020,"Maternal mortality ratio (deaths per 100,000 population)",134
34,Southern Asia,2020,Life expectancy at birth for both sexes (years),69.7
34,Southern Asia,2020,Life expectancy at birth for males (years),67.8
34,Southern Asia,2020,Life expectancy at birth for females (years),71.7
34,Southern Asia,2024,Population annual rate of increase (percent),1
34,Southern Asia,2024,Total fertility rate (children per women),2.2
34,Southern Asia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",33.3
34,Southern Asia,2024,Life expectancy at birth for both sexes (years),72
34,Southern Asia,2024,Life expectancy at birth for males (years),70.3
34,Southern Asia,2024,Life expectancy at birth for females (years),73.8
145,Western Asia,2010,Population annual rate of increase (percent),2.2
145,Western Asia,2010,Total fertility rate (children per women),3
145,Western Asia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",27.3
145,Western Asia,2010,"Maternal mortality ratio (deaths per 100,000 population)",61
145,Western Asia,2010,Life expectancy at birth for both sexes (years),73.2
145,Western Asia,2010,Life expectancy at birth for males (years),70.7
145,Western Asia,2010,Life expectancy at birth for females (years),75.9
145,Western Asia,2015,Population annual rate of increase (percent),2.4
145,Western Asia,2015,Total fertility rate (children per women),2.9
145,Western Asia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",25.2
145,Western Asia,2015,"Maternal mortality ratio (deaths per 100,000 population)",62
145,Western Asia,2015,Life expectancy at birth for both sexes (years),73.6
145,Western Asia,2015,Life expectancy at birth for males (years),70.8
145,Western Asia,2015,Life expectancy at birth for females (years),76.7
145,Western Asia,2020,Population annual rate of increase (percent),1.4
145,Western Asia,2020,Total fertility rate (children per women),2.6
145,Western Asia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",21.6
145,Western Asia,2020,"Maternal mortality ratio (deaths per 100,000 population)",63
145,Western Asia,2020,Life expectancy at birth for both sexes (years),73.9
145,Western Asia,2020,Life expectancy at birth for males (years),71.2
145,Western Asia,2020,Life expectancy at birth for females (years),77
145,Western Asia,2024,Population annual rate of increase (percent),1.7
145,Western Asia,2024,Total fertility rate (children per women),2.5
145,Western Asia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",20.8
145,Western Asia,2024,Life expectancy at birth for both sexes (years),75.6
145,Western Asia,2024,Life expectancy at birth for males (years),73.2
145,Western Asia,2024,Life expectancy at birth for females (years),78.1
150,Europe,2010,Population annual rate of increase (percent),0.2
150,Europe,2010,Total fertility rate (children per women),1.6
150,Europe,2010,"Under five mortality rate for both sexes (per 1,000 live births)",7
150,Europe,2010,"Maternal mortality ratio (deaths per 100,000 population)",10
150,Europe,2010,Life expectancy at birth for both sexes (years),76.2
150,Europe,2010,Life expectancy at birth for males (years),72.4
150,Europe,2010,Life expectancy at birth for females (years),80
